HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
4 0 10			0.0		0.0		0.0		0.3	0.6243	53.7713327333	45.2096
0 6 14			0.0		0.0		3.85		0.28074	0.9096	81.7552219026	27.2955
6 2 4			0.94		0.94		1.98		0.28089	0.8727	60.3342977717	77.9073
4 6 2			0.31		1.24		1.36		0.28093	0.2349	67.657370766	5.5969
6 0 8			-0.28		0.97		1.64		0.28066	2.9234	64.163237895	5.3359
4 0 12			-8.83		-7.86		10.47		0.25513	2.7435	60.4154589103	161.2613
0 6 2			0.84		-7.01		8.78		0.25506	0.2356	55.3895592761	6.1752
1 1 15			0.57		-6.44		7.64		0.25848	0.656	61.3839959686	20.6242
2 2 10			-1.96		-8.41		9.6		0.26182	0.6429	46.7739448495	44.8949
3 1 11			-11.13		-19.54		20.73		0.27262	2.3814	52.0481274199	292.2152
1 7 5			-4.92		-24.45		25.65		0.27163	1.0841	69.0835930101	99.7513
1 5 11			-3.15		-27.6		28.8		0.27197	1.8219	64.7342781598	204.7444
2 4 10			1.0		-26.6		26.8		0.2726	0.607	57.0555982332	12.0937
6 0 10			0.94		-25.66		24.92		0.27313	1.0728	69.1331306246	8.9056
9 1 1			0.89		-24.77		23.14		0.27313	0.8793	87.9915459652	19.6393
6 4 2			0.75		-24.03		21.64		0.27317	0.2211	67.6401768609	4.8049
3 1 15			0.15		-23.87		21.34		0.27613	0.2871	67.3554895111	7.7692
5 1 7			-6.9		-30.77		28.24		0.25456	0.2609	54.1000446603	4.252
5 5 3			-1.0		-31.77		29.23		0.25475	0.8107	66.8760743485	64.1048
6 0 0			0.65		-31.12		27.94		0.25475	0.7256	54.7363985401	55.434
3 5 9			0.42		-30.7		27.1		0.25442	0.4755	65.0802252419	19.5165
1 1 17			-4.14		-34.84		31.24		0.2369	2.447	70.2810461715	248.4175
4 2 14			0.47		-34.38		30.31		0.23832	1.2576	70.6282605877	19.9713
5 1 9			0.64		-33.73		29.03		0.23901	0.4583	58.9619928854	19.0838
2 2 2			-3.18		-36.91		32.21		0.239	1.1162	26.2109248846	125.5642
1 5 9			0.63		-36.29		30.95		0.23962	0.4394	58.984264935	17.7365
6 4 0			0.6		-35.69		29.76		0.23962	1.8287	67.0910631577	58.6803
3 3 9			0.54		-35.15		28.68		0.24005	0.3816	52.4524123761	12.0632
2 0 0			-0.63		-35.78		29.32		0.24005	2.02	17.6289686615	175.6782
0 6 6			-0.05		-35.83		29.36		0.24005	1.0147	60.183190367	40.9583
0 2 16			0.49		-35.34		28.38		0.2399	1.8687	67.2407114996	13.8307
2 0 14			0.46		-34.88		27.47		0.23983	0.2634	58.6945218607	7.3942
0 6 0			0.33		-34.56		26.81		0.23983	1.4277	54.7714555341	59.4019
0 6 10			0.34		-34.21		26.12		0.23993	0.8527	69.1637693973	8.5049
4 2 8			0.31		-33.91		25.51		0.23948	0.7605	51.4203212226	2.5419
4 2 2			0.34		-33.56		24.83		0.23948	0.457	40.8620305525	12.2524
0 6 16			0.33		-33.24		24.17		0.23893	0.4825	89.3859051251	7.6515
2 6 10			0.04		-33.19		24.09		0.23852	0.7069	72.0169435829	44.7171
2 0 10			0.15		-33.04		23.79		0.23863	0.6169	42.9543880851	20.236
3 3 15			0.29		-32.75		23.21		0.23855	0.3402	73.0835579415	3.8877
5 3 1			0.29		-32.47		22.63		0.23854	0.5252	53.2386121167	32.835
5 1 1			0.28		-32.19		22.08		0.23853	0.5346	46.1701152	26.7419
1 1 1			0.22		-31.97		21.63		0.23848	0.5749	13.0194761966	56.7652
0 4 10			0.02		-31.95		21.6		0.238	0.9893	53.7871001638	44.1425
1 3 9			0.18		-31.77		21.23		0.23868	0.2622	45.3040218183	7.1674
1 5 1			0.23		-31.53		20.77		0.23867	0.4978	46.196563203	27.3004
