HKL Value		Reward			TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
0 2 10			0.57191634203			154.013619411		83.3560724204		0.3		5251.43256249		0.4317
7 3 5			0.157799235133			154.171418646		83.0404739501		0.3		5314.59033281		1.0496
4 0 4			0.206780915683			154.378199561		82.6269121188		0.3		5370.74928772		1.2165
0 6 2			0.605076988791			154.98327655		81.4167581412		0.3		5373.50603732		0.2356
3 3 7			0.597821307734			155.581097858		80.2211155257		0.3		5374.81474022		0.1558
0 4 0			-8.69260103006			146.888496828		88.9137165558		0.3		6046.13272579		6.137
6 2 10			0.432944280788			147.321441109		88.0478279942		0.3		6075.3001316		0.7103
2 0 10			0.543967388135			147.865408497		86.9598932179		0.3		6087.19252526		0.6169
4 4 6			-3.26639716725			144.59901133		90.2262903852		0.3		6406.06661735		4.3817
0 0 22			-0.171668758073			144.427342571		90.3979591433		0.3		6508.65305831		2.2765
0 4 10			0.418614765951			144.845957337		89.5607296114		0.3		6537.93326163		0.9893
2 2 0			-10.3515373885			134.494419949		99.9122669998		0.3		7393.50775799		11.1953
0 6 18			0.662457353496			135.156877302		98.5873522928		0.3		7394.05142196		0.7949
2 4 14			0.574121656228			135.730998959		97.4391089804		0.3		7405.37228251		0.5221
0 4 2			-0.0682937021612			135.662705256		97.5074026825		0.3		7508.07000656		3.2657
2 0 2			0.476399502057			136.139104759		96.5546036784		0.3		7531.25908692		0.6502
5 3 9			0.533172972634			136.672277731		95.4882577332		0.3		7543.57236092		0.4833
0 0 12			-1.48460313118			135.1876746		96.9728608643		0.3		7757.82886915		3.2426
2 0 6			0.00876918414784			135.196443784		96.955322496		0.3		7853.38112218		1.6278
2 0 16			0.552936317554			135.749380102		95.8494498609		0.3		7859.6548886		0.5935
3 3 5			-0.212050245491			135.537329856		96.0615001064		0.3		7973.10450883		1.3995
2 4 10			0.533668916191			136.070998772		94.994162274		0.3		7979.50963102		0.607
6 4 0			0.32166888128			136.392667654		94.3508245115		0.3		8019.82008348		1.8287
5 5 7			0.538541395904			136.93120905		93.2737417197		0.3		8021.54178789		0.6639
4 0 6			-3.43761140133			133.493597648		96.711353121		0.3		8413.88772153		5.3963
6 4 2			0.538192442568			134.031790091		95.6349682359		0.3		8415.87720476		0.2211
0 6 6			0.386157321281			134.417947412		94.8626535933		0.3		8442.7761698		1.0147
4 2 12			0.515985314472			134.933932727		93.8306829644		0.3		8444.76146679		0.2244
1 3 11			-1.54179302875			133.392139698		95.3724759931		0.3		8678.89531537		2.4293
3 1 5			-0.506317667294			132.885822031		95.8787936604		0.3		8820.84901676		2.8985
1 5 1			0.42468510066			133.310507131		95.0294234591		0.3		8837.73638169		0.4978
5 1 11			-0.650942695204			132.659564436		95.6803661543		0.3		8993.9544185		3.2753
6 2 0			-3.81501500828			128.844549428		99.4953811626		0.3		9452.06121044		4.3933
3 3 11			-0.982567725214			127.861981702		100.477948888		0.3		9645.88309323		2.1204
3 7 1			0.44939214386			128.311373846		99.5791646001		0.3		9659.17896621		1.2822
6 4 6			0.366923847306			128.678297694		98.8453169054		0.3		9686.84105673		0.9247
4 2 10			0.469406850736			129.147704544		97.906503204		0.3		9692.74381719		1.1102
0 4 18			0.439656807903			129.587361352		97.0271895882		0.3		9702.71895882		0.8369
1 7 5			0.122085234362			129.709446587		96.7830191194		0.3		9775.08493106		1.0841
1 5 3			0.173591337459			129.883037924		96.4358364445		0.3		9836.45531734		0.9511
5 1 9			0.414276410648			130.297314335		95.6072836232		0.3		9847.55021319		0.4583
0 2 6			-0.020044100331			130.277270234		95.6273277236		0.3		9945.24208325		1.1672
0 0 20			0.447011163105			130.724281398		94.7333053973		0.3		9946.99706672		0.4542
6 2 4			0.186526955033			130.910808353		94.3602514873		0.3		10002.1866577		0.8727
4 0 12			-0.255249334224			130.655559018		94.6155008215		0.3		10123.8585879		2.7435
0 2 2			0.327745339856			130.983304358		93.9600101418		0.3		10147.6810953		0.4614
0 2 8			0.428744919042			131.412049277		93.1025203037		0.3		10148.1747131		0.1155
6 0 0			0.25124859082			131.663297868		92.6000231221		0.3		10186.0025434		0.7256
3 5 9			0.365794127912			132.029091996		91.8684348662		0.3		10197.3962702		0.4755
1 3 13			0.383147153437			132.412239149		91.1021405594		0.3		10203.4397426		0.3907
4 4 8			-0.683717877859			131.728521272		91.7858584372		0.3		10371.8020034		3.9407
6 0 10			0.383329630949			132.111850903		91.0191991753		0.3		10376.188706		1.0728
1 3 1			0.274990776357			132.386841679		90.4692176226		0.3		10403.9600266		0.5324
4 0 10			0.260292355894			132.647134035		89.9486329108		0.3		10434.0414177		0.6243
5 5 5			0.0577442170421			132.704878252		89.8331444767		0.3		10510.4779038		1.5862
3 5 5			-0.081653442993			132.623224809		89.9147979197		0.3		10609.9461545		1.2751
1 3 9			0.363777678297			132.987002487		89.1872425631		0.3		10613.281865		0.2622
4 2 2			0.344496646438			133.331499134		88.4982492703		0.3		10619.7899124		0.457
0 2 18			0.359770374909			133.691269508		87.7787085205		0.3		10621.223731		0.3755
7 1 3			0.0905444644838			133.781813973		87.5976195915		0.3		10686.9095902		1.4031
1 3 5			-0.467741449929			133.314072523		88.0653610414		0.3		10832.0394081		3.1323
2 2 6			-3.31506830796			129.999004215		91.3804293494		0.3		11331.1732393		8.3224
6 2 6			-1.44808387678			128.550920338		92.8285132262		0.3		11603.5641533		3.9921
4 4 4			0.152414077581			128.703334416		92.523685071		0.3		11657.9843189		0.8476
4 2 14			0.318169289195			129.021503705		91.8873464926		0.3		11669.6930046		1.2576
4 4 2			-0.0273651725971			128.994138532		91.9147116652		0.3		11765.0830931		1.2125
4 2 8			0.352991602606			129.347130135		91.20872846		0.3		11765.9259713		0.7605
1 7 1			0.28861295213			129.635743087		90.6315025557		0.3		11782.0953322		0.5219
3 5 7			0.336638576863			129.972381664		89.958225402		0.3		11784.5275277		0.2309
0 2 14			0.329972624935			130.302354289		89.2982801521		0.3		11787.3729801		0.2479
0 4 20			0.295160912131			130.597515201		88.7079583279		0.3		11798.1584576		1.027
4 6 0			0.178320427749			130.775835629		88.3513174724		0.3		11839.0765413		0.7863
6 0 2			0.318542966637			131.094378595		87.7142315391		0.3		11841.4212578		0.2214
3 7 5			0.0859363631176			131.180314959		87.5423588129		0.3		11905.7607985		1.0548
0 2 4			0.0256242576684			131.205939216		87.4911102975		0.3		11986.2821108		1.326
4 0 14			-0.032162684008			131.173776532		87.5232729815		0.3		12078.2116715		1.986
2 2 14			0.0481653742986			131.221941907		87.4269422329		0.3		12152.3449704		1.0835
0 2 22			0.0609594088175			131.282901315		87.3050234153		0.3		12222.7032781		1.8317
2 0 0			-0.326661452537			130.956239863		87.6316848678		0.3		12356.0675664		2.02
0 4 12			-0.242592520128			130.713647343		87.874277388		0.3		12478.1473891		1.4889
0 0 14			0.122361672725			130.836009015		87.6295540425		0.3		12531.0262281		0.8389
5 5 3			0.149825115837			130.985834131		87.3299038108		0.3		12575.5061488		0.8107
1 3 15			0.287539506629			131.273373638		86.7548247976		0.3		12579.4495957		0.2862
0 6 0			0.157161626332			131.430535264		86.4405015449		0.3		12620.3132256		1.4277
1 1 13			0.274686609921			131.705221874		85.8911283251		0.3		12625.9958638		0.3722
5 3 5			-0.0933493804933			131.611872494		85.9844777056		0.3		12725.7027004		2.2247
3 1 11			-0.959786085326			130.652086408		86.9442637909		0.3		12954.6953048		2.3814
3 5 11			-0.476768601106			130.175317807		87.421032392		0.3		13113.1548588		1.8915
1 1 17			-0.698295305545			129.477022502		88.1193276976		0.3		13306.0184823		2.447
1 1 7			0.28010708091			129.757129583		87.5591135357		0.3		13308.9852574		0.2012
0 6 8			0.278026716954			130.0351563		87.0030601018		0.3		13311.4681956		0.7694
1 1 9			0.281576708815			130.316733008		86.4399066842		0.3		13311.7456294		0.2216
1 1 3			0.201978266481			130.518711275		86.0359501512		0.3		13335.5722734		0.4514
0 0 2			0.0458945344656			130.564605809		85.9441610823		0.3		13407.2891288		1.161
4 4 0			-2.80783946289			127.756766346		88.7520005452		0.3		13934.0640856		4.9852
3 3 3			0.123376879672			127.880143226		88.5052467858		0.3		13983.8289922		0.8081
5 5 1			0.232720198201			128.112863424		88.0398063894		0.3		13998.3292159		0.5073
5 1 7			0.269833672193			128.382697096		87.5001390451		0.3		14000.0222472		0.2609
5 1 1			0.220538267342			128.603235364		87.0590625104		0.3		14016.5090642		0.5346
2 0 14			0.257989776522			128.86122514		86.5430829573		0.3		14019.9794391		0.2634
4 6 4			0.200309511773			129.061534652		86.1424639338		0.3		14041.2216212		1.0731
3 1 1			0.178827771909			129.240362424		85.78480839		0.3		14068.708576		0.5239
7 1 1			0.21332155058			129.453683975		85.3581652888		0.3		14084.0972727		0.5207
4 2 0			0.0705771066811			129.524261081		85.2170110754		0.3		14146.0238385		0.9287
0 6 16			0.244290129961			129.768551211		84.7284308155		0.3		14149.6479462		0.4825
4 6 6			0.169845856649			129.938397068		84.3887391022		0.3		14177.3081692		1.1903
2 4 12			0.243646302471			130.18204337		83.9014464973		0.3		14179.344458		0.2205
2 6 0			-2.16390438816			128.018138982		86.0653508854		0.3		14631.1096505		4.3567
0 6 10			0.239545519147			128.257684501		85.5862598472		0.3		14635.2504339		0.8527
3 1 15			0.238056685603			128.495741187		85.1101464759		0.3		14638.9451939		0.2871
3 5 3			0.0641729074516			128.559914094		84.981800661		0.3		14701.8515144		0.9259
0 0 10			0.165311837414			128.725225932		84.6511769862		0.3		14729.3047956		0.8316
4 0 2			-0.106698318431			128.618527613		84.7578753046		0.3		14832.6281783		1.7854
3 1 13			0.223151888011			128.841679501		84.3115715286		0.3		14838.836589		0.3869
2 6 2			-0.0884798990575			128.753199602		84.4000514277		0.3		14938.8091027		1.2892
5 3 3			0.0555625833064			128.808762186		84.2889262611		0.3		15003.4288745		0.9351
6 0 8			0.229070291696			129.037832477		83.8307856777		0.3		15005.7106363		2.9234
2 2 8			-0.458824965383			128.579007512		84.2896106431		0.3		15172.1299158		1.8488
7 3 1			0.196332699654			128.775340212		83.8969452437		0.3		15185.3470891		0.5095
0 4 4			0.0786641518628			128.854004363		83.73961694		0.3		15240.6102831		0.8482
0 4 8			-0.53648616422			128.317518199		84.2761031042		0.3		15422.5268681		4.1351
1 5 7			0.224409372936			128.541927572		83.8272843584		0.3		15424.2203219		0.6035
2 6 4			0.077161427566			128.619089		83.6729615032		0.3		15479.4978781		0.8772
2 4 8			0.222763019585			128.841852019		83.2274354641		0.3		15480.3029963		0.1687
6 2 8			-0.470749770659			128.371102249		83.6981852347		0.3		15651.5606389		3.3751
4 2 6			0.108210447742			128.479312696		83.4817643392		0.3		15694.5716958		1.6049
0 0 16			-0.0123053066177			128.46700739		83.4940696459		0.3		15780.3791631		1.3342
3 3 9			0.202917644333			128.669925034		83.0882343572		0.3		15786.7645279		0.3816
2 6 8			-0.445472843531			128.224452191		83.5337072007		0.3		15954.9380753		4.3291
