HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
0 4 10			0	0		0		0.3
0 2 14			-1	-1		0.012877715341		0.2785492336
4 0 10			0.5	-0.5		0.00813911463897		0.278626717857
4 6 0			-1	-1.5		0.019344183974		0.278626717857
2 6 10			0.5	-1.0		0.0147432339424		0.278599958981
6 2 10			0.5	-0.5		0.0140622413137		0.278530511604
2 2 10			-1	-1.5		0.0171085957116		0.278621890758
6 4 0			0.5	-1.0		0.0165155822522		0.278621890758
6 0 10			0.5	-0.5		0.0146859922235		0.27860537325
3 1 5			-1	-1.5		16.186853677		0.278210704495
0 0 10			0.5	-1.0		14.5693259549		0.278251932033
0 6 10			0.5	-0.5		13.2448837471		0.278246347199
2 0 14			0.5	0.0		12.1572860431		0.278338435023
4 6 2			0.5	0.5		11.2366907395		0.278346876944
4 4 10			0.5	1.0		10.4522596366		0.278488754234
4 2 10			0.5	1.5		9.7806301447		0.278616965444
6 0 8			0.5	2.0		9.29682197707		0.278536242504
0 6 8			0.5	2.5		8.88140258132		0.278448411165
1 3 9			0.5	3.0		8.43622845625		0.278443006687
6 4 2			0.5	3.5		8.01833389609		0.278455616955
2 4 10			0.5	4.0		7.64781431965		0.27860927799
0 0 20			0.5	4.5		7.3574889297		0.27868845682
2 4 2			0.5	5.0		7.15033622854		0.278670244302
3 1 9			0.5	5.5		6.90988338262		0.278661636913
3 3 15			-1	4.5		7.0324466022		0.279965550911
4 2 14			0.5	5.0		6.83113000534		0.280083855044
3 3 9			0.5	5.5		6.73055684291		0.280066214897
4 2 2			0.5	6.0		6.56770051958		0.280057173034
1 5 9			-1	5.0		6.70334259373		0.280041421876
2 0 6			-1	4.0		9.24125799448		0.280364433305
2 4 14			0.5	4.5		8.98537504646		0.280462096516
0 6 16			0.5	5.0		8.72952796803		0.28047473423
3 1 15			0.5	5.5		8.46680659667		0.280592465865
5 1 9			-1	4.5		8.55689623965		0.280576722792
1 3 15			0.5	5.0		8.31007811969		0.280653978379
2 0 16			0.5	5.5		8.18274609165		0.280661586567
1 1 9			-1	4.5		8.3938486579		0.280793808071
0 2 16			0.5	5.0		8.30496477934		0.28080084037
0 6 2			0.5	5.5		8.10634509104		0.28080084037
3 1 7			-1	4.5		17.3265084931		0.279507345165
6 0 0			0.5	5.0		17.0099792516		0.279506936212
3 5 9			0.5	5.5		16.8387897256		0.279495112188
0 6 14			0.5	6.0		16.5350477098		0.279640889069
5 3 9			0.5	6.5		16.4063383198		0.279630317099
0 6 18			-1	5.5		22.0549247615		0.287706571521
0 2 18			-1	4.5		23.1998333414		0.289667671488
0 6 0			0.5	5.0		22.8367476195		0.289667504053
6 0 2			0.5	5.5		22.3669517713		0.289667504053
2 4 8			0.5	6.0		21.9027600525		0.289667504053
0 0 18			-1	5.0		22.1122509204		0.290380351823
3 3 13			0.5	5.5		21.8307753232		0.29016524035
4 2 8			0.5	6.0		21.4054509169		0.290150787013
2 0 10			0.5	6.5		21.0081546204		0.290129801726
0 2 10			0.5	7.0		20.6211522939		0.290109923828
1 5 13			0.5	7.5		20.2895088498		0.290005598453
3 1 13			0.5	8.0		19.9772390225		0.289898751441
5 1 13			0.5	8.5		19.683744463		0.289787971558
1 3 13			0.5	9.0		19.3898314885		0.289693738229
1 1 13			0.5	9.5		19.1087310938		0.289600194159
