HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
0 0 10			0	0		0		0.3
6 0 10			-1	-1		3.43171461188e-05		0.421501090879
2 6 10			-1	-2		7.8244198231e-05		0.421488275394
6 4 0			-1	-3		0.00437132996422		0.421488275394
0 2 14			-1	-4		0.0044010010508		0.42152735685
6 0 8			0.5	-3.5		0.00417027723527		0.421547896148
2 6 6			-1	-4.5		47.1743244767		0.421916773697
0 6 10			0.5	-4.0		40.4352739271		0.421899385879
0 4 10			0.5	-3.5		35.3821017309		0.421839015127
1 3 9			0.5	-3.0		31.4541499357		0.42177150583
4 6 0			0.5	-2.5		28.3129103744		0.42177150583
0 6 8			0.5	-2.0		25.7402543596		0.421794942401
2 2 2			-1	-3.0		27.8093946136		0.422122469093
2 2 10			0.5	-2.5		25.6833789293		0.42195046081
4 0 10			0.5	-2.0		23.8533434655		0.421862732356
3 1 9			0.5	-1.5		22.2663693337		0.421912718323
6 2 10			0.5	-1.0		20.8750796584		0.421889419205
4 2 10			0.5	-0.5		19.6780495441		0.421738919036
2 0 14			0.5	0.0		18.5893976662		0.421786120123
4 2 2			0.5	0.5		17.6258878055		0.421803865968
0 6 16			0.5	1.0		16.8193114924		0.422079046823
4 2 14			0.5	1.5		16.1339827854		0.422290159362
0 6 2			0.5	2.0		15.6080666469		0.422184044956
6 4 2			0.5	2.5		14.9754625677		0.422140578458
4 6 2			0.5	3.0		14.3741768672		0.422109807013
3 3 9			0.5	3.5		13.8128511233		0.422206213623
4 4 10			0.5	4.0		13.3010075733		0.422057071656
2 4 10			0.5	4.5		12.8403622688		0.421913841742
2 4 2			0.5	5.0		12.4005062964		0.421931869626
0 0 20			0.5	5.5		12.0303767565		0.421885583852
2 4 14			0.5	6.0		11.7062604375		0.422061259358
0 2 16			0.5	6.5		11.4656754938		0.422400532903
3 3 15			0.5	7.0		11.1562908854		0.422352271347
4 2 8			0.5	7.5		10.9795679572		0.421992734878
6 0 0			0.5	8.0		10.7938586599		0.421992734878
1 3 15			0.5	8.5		10.6079405674		0.42191757053
3 1 15			0.5	9.0		10.4239251913		0.421835340931
2 0 16			0.5	9.5		10.2323498442		0.422179823515
5 1 5			-1	8.5		10.6762792209		0.42189181411
0 6 14			0.5	9.0		10.5163241183		0.422143983935
6 0 2			0.5	9.5		10.4021351041		0.422033370764
0 2 10			0.5	10.0		10.2933324276		0.421734880733
1 1 9			0.5	10.5		10.0580081255		0.421634328489
1 5 9			0.5	11.0		9.83823912469		0.42174202972
3 5 9			0.5	11.5		9.68366908298		0.42192996498
1 7 5			-1	10.5		9.70125290509		0.421775308996
2 4 8			0.5	11.0		9.59561150916		0.421465081589
5 1 9			0.5	11.5		9.41489122807		0.421588965736
3 3 13			0.5	12.0		9.32326624305		0.421588965736
0 6 0			0.5	12.5		9.2656204166		0.421588965736
5 3 9			0.5	13.0		9.15781295815		0.42179118244
1 3 13			0.5	13.5		9.11076147568		0.42179118244
5 1 13			0.5	14.0		9.0622293038		0.421782951563
2 0 10			0.5	14.5		8.9896431091		0.421547572713
0 6 18			0.5	15.0		8.83202216922		0.421573080642
0 2 18			0.5	15.5		8.68552498935		0.421635699735
0 0 18			0.5	16.0		8.58001264786		0.421887073157
1 1 13			0.5	16.5		8.54129617526		0.421887073157
3 1 13			0.5	17.0		8.51381933186		0.421887073157
9 1 1			-1	16.0		8.520822302		0.421871785588
1 5 13			0.5	16.5		8.50437420269		0.421866853816
4 4 12			0.5	17.0		8.42051767103		0.422043088242
0 4 20			-1	16.0		8.44696103808		0.421922027364
3 7 1			-1	15.0		8.48219169573		0.421909804519
2 0 0			-1	14.0		9.07399025871		0.421909804519
7 3 1			-1	13.0		9.09719965838		0.4219028612
5 5 1			-1	12.0		9.12039314187		0.421886118388
3 7 5			0.5	12.5		9.02750414501		0.421785601987
7 3 5			0.5	13.0		8.930490018		0.421692405012
0 4 18			0.5	13.5		8.80262238147		0.421631539255
4 4 6			-1	12.5		13.30310233		0.42172551052
4 0 12			0.5	13.0		13.1338712857		0.421638875033
1 1 15			-1	12.0		13.1437539856		0.421638875033
0 4 12			0.5	12.5		12.9819695896		0.421549141523
7 1 1			-1	11.5		13.0003532871		0.421541321074
5 5 5			0.5	12.0		12.8987496469		0.421413098781
0 6 12			-1	11.0		15.3177665469		0.424856318048
4 2 0			0.5	11.5		15.2851830573		0.424856318048
1 7 1			-1	10.5		15.2858812565		0.424849624485
2 4 0			0.5	11.0		15.2671906991		0.424849624485
5 1 1			-1	10.0		15.2741847153		0.424849624485
1 5 1			-1	9.0		15.2864624747		0.424839627146
7 1 5			0.5	9.5		15.2481958746		0.424736091778
0 4 16			0.5	10.0		15.1217392328		0.425023362748
0 2 20			-1	9.0		15.736556153		0.425046439334
2 0 8			-1	8.0		16.1935663156		0.423301018511
0 2 8			-1	7.0		16.4262149183		0.420253386857
4 6 4			-1	6.0		16.4961991457		0.420104485576
3 5 1			-1	5.0		16.514227068		0.420085066744
3 3 1			-1	4.0		16.5369099731		0.420042475068
5 3 1			-1	3.0		16.5623081551		0.420005912534
2 2 12			0.5	3.5		16.4564567767		0.419690105208
4 6 6			-1	2.5		16.6015028201		0.419690105208
6 4 6			-1	1.5		16.7434490118		0.419690105208
0 6 6			-1	0.5		16.8906494224		0.419690194835
0 2 12			-1	-0.5		17.3498556264		0.422183562213
2 0 2			-1	-1.5		17.3792401457		0.42227236061
1 1 17			-1	-2.5		18.1353344242		0.418114092344
0 2 2			-1	-3.5		18.1718863466		0.418114092344
6 4 4			-1	-4.5		18.2160639007		0.418077588348
2 0 12			-1	-5.5		18.7663540761		0.419618433539
6 0 6			-1	-6.5		18.8752383532		0.419618656728
3 5 5			-1	-7.5		18.9055628229		0.418840089938
3 3 7			-1	-8.5		22.2386374565		0.412375861078
2 2 16			-1	-9.5		22.6024700362		0.412775385519
1 3 1			-1	-10.5		22.6209670797		0.412775385519
0 0 16			-1	-11.5		23.011726132		0.41340582518
3 1 1			-1	-12.5		23.0235600529		0.41340582518
0 0 22			0.5	-12.0		22.8633617355		0.41297628527
0 0 2			-1	-13.0		23.0934248107		0.41303842774
1 1 3			-1	-14.0		23.1301308071		0.413038624223
0 0 4			-1	-15.0		23.210861139		0.413146294147
0 0 14			-1	-16.0		23.3749074656		0.41379278263
4 2 12			-1	-17.0		24.5769024445		0.412038885526
6 2 4			-1	-18.0		24.6930478753		0.41215709193
2 6 4			-1	-19.0		24.8069659171		0.412310539268
4 0 4			-1	-20.0		24.9302686909		0.412504854301
0 2 22			0.5	-19.5		24.9087968761		0.412032373808
1 1 1			-1	-20.5		24.9600348987		0.412012113606
0 4 4			-1	-21.5		25.0733338033		0.412110281676
