HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
6 4 0			0	0		0		0.3
0 0 10			-1	-1		0.0129575015646		0.421491430259
2 6 10			0.5	-0.5		0.00650378812796		0.42147860621
6 0 8			0.5	0.0		0.00571663593511		0.421514971863
4 6 2			-1	-1.0		0.124827340972		0.421384333757
4 4 10			-1	-2.0		0.126053348679		0.421049923604
4 6 0			0.5	-1.5		0.112003511006		0.421049923604
0 6 8			0.5	-1.0		0.10421675324		0.421134299785
6 0 10			0.5	-0.5		0.0929082721002		0.421204242743
2 2 10			0.5	0.0		0.0834107122145		0.421157563473
4 0 10			0.5	0.5		0.0751991862498		0.421173700011
4 2 10			-1	-0.5		0.0917085161231		0.421015585693
6 2 10			0.5	0.0		0.0894837026576		0.421106492849
1 3 15			-1	-1.0		0.384700936612		0.420902529756
3 1 15			-1	-2.0		0.610411974041		0.420668540727
0 6 10			0.5	-1.5		0.579294877282		0.42079102523
0 4 10			0.5	-1.0		0.548943888629		0.420887838813
1 3 9			0.5	-0.5		0.517163669915		0.420908864669
6 4 2			-1	-1.5		0.537696600018		0.420863409658
2 4 10			0.5	-1.0		0.526984002079		0.420741417032
0 0 20			-1	-2.0		0.56899440339		0.420636108339
2 4 6			-1	-3.0		2.93127053495		0.42064789627
2 0 14			0.5	-2.5		2.81210185365		0.420743359806
3 1 9			0.5	-2.0		2.70165205912		0.420833626056
3 3 15			0.5	-1.5		2.6332142457		0.420706522422
0 2 14			0.5	-1.0		2.53095915795		0.420752466812
4 2 2			0.5	-0.5		2.44687395304		0.420769481629
1 5 11			-1	-1.5		8.36982090455		0.421417819719
4 2 14			0.5	-1.0		8.17361902416		0.421690864633
1 5 9			0.5	-0.5		7.91146678526		0.421840907911
0 6 2			0.5	0.0		7.79465943282		0.42173025746
5 1 9			0.5	0.5		7.57362151941		0.421902953305
3 3 9			0.5	1.0		7.34970545076		0.422015393088
2 4 2			0.5	1.5		7.14265190884		0.422034603473
6 0 2			0.5	2.0		7.10616724119		0.421912730863
6 0 0			0.5	2.5		7.0364325157		0.421912730863
1 1 9			0.5	3.0		6.85422902325		0.421783078587
2 4 14			0.5	3.5		6.73312496624		0.4219733596
0 2 16			0.5	4.0		6.67047416449		0.422339565936
0 6 0			0.5	4.5		6.66606766661		0.422339565936
2 0 16			0.5	5.0		6.56808753224		0.422666755234
0 6 16			0.5	5.5		6.42831907362		0.422858049545
2 0 10			0.5	6.0		6.42620921911		0.422593331617
0 2 10			-1	5.0		6.42909375872		0.42230157752
0 6 14			0.5	5.5		6.3761420927		0.422514408611
3 5 9			0.5	6.0		6.28851669544		0.422705658887
0 6 18			0.5	6.5		6.15824426259		0.422746028057
0 2 18			0.5	7.0		6.03591442381		0.422832974084
4 2 8			0.5	7.5		6.03499597351		0.422490427503
2 4 8			0.5	8.0		6.02977744356		0.42214653078
0 2 8			-1	7.0		6.60536181169		0.420874920277
9 1 1			-1	6.0		6.65000535328		0.42086345802
5 3 9			0.5	6.5		6.60930703581		0.421071643881
3 3 13			0.5	7.0		6.57893720783		0.421069649602
5 1 13			0.5	7.5		6.57862234266		0.421059424792
1 3 13			-1	6.5		6.58144509731		0.421050661766
