HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
0 6 16			0	0		0		0.3		0		0.4825
1 5 13			-10.3666388504	-10.3666388504		10.3666388504		0.3		10.3666388504		1.1973
1 1 15			-0.897845313642	-11.2644841641		11.2644841641		0.3		22.5289683282		0.656
2 0 8			1.80617729258	-9.4583068715		7.65212957891		0.3		22.9563887367		0.1665
5 5 7			0.741303145373	-8.71700372612		6.16952328817		0.3		24.6780931527		0.6639
2 4 0			-11.4287340616	-20.1457377877		17.5982573497		0.3		87.9912867487		1.4359
0 4 0			-108.953288037	-129.099025824		126.551545386		0.3		759.309272318		6.137
0 6 18			9.00056295792	-120.098462866		108.550419471		0.3		759.852936294		0.7949
1 1 9			6.76706160524	-113.331401261		95.0162962601		0.3		760.130370081		0.2216
2 0 16			4.93014054683	-108.401260714		85.1560151664		0.3		766.404136498		0.5935
2 2 2			-0.776565643263	-109.177826358		85.9325808097		0.3		859.325808097		1.1162
0 6 10			3.71780897603	-105.460017382		78.4969628576		0.3		863.466591434		0.8527
7 3 1			2.71999122872	-102.740026153		73.0569804002		0.3		876.683764802		0.5095
4 2 10			2.5828546131	-100.15717154		67.891271174		0.3		882.586525262		1.1102
5 3 7			2.34114612623	-97.8160254136		63.2089789216		0.3		884.925704902		0.2523
0 6 2			2.01507431077	-95.8009511028		59.1788303		0.3		887.6824545		0.2356
3 3 11			-8.41519078019	-104.216141883		67.5940210802		0.3		1081.50433728		2.1204
1 7 7			1.90800658496	-102.308135298		63.7780079103		0.3		1084.22613447		0.4353
3 3 7			1.73525847237	-100.572876826		60.3074909655		0.3		1085.53483738		0.1558
6 0 8			1.52699287189	-99.0458839538		57.2535052218		0.3		1087.81659921		2.9234
5 1 13			1.28358584577	-97.762298108		54.6863335302		0.3		1093.7266706		0.4567
0 2 18			1.26791702352	-96.4943810845		52.1504994832		0.3		1095.16048915		0.3755
4 4 4			-0.103166645117	-96.5975477296		52.2536661283		0.3		1149.58065482		0.8476
0 6 8			1.0819723474	-95.5155753822		50.0897214335		0.3		1152.06359297		0.7694
4 2 12			1.00217550928	-94.5133998729		48.0853704149		0.3		1154.04888996		0.2244
1 3 15			0.882838470528	-93.6305614024		46.3196934739		0.3		1157.99233685		0.2862
3 1 1			0.362168052427	-93.26839335		45.595357369		0.3		1185.47929159		0.5239
5 1 9			0.638897435517	-92.6294959144		44.317562498		0.3		1196.57418745		0.4583
2 0 14			0.729414063945	-91.9000818505		42.8587343701		0.3		1200.04456236		0.2634
5 3 9			0.526645868412	-91.3734359821		41.8054426333		0.3		1212.35783636		0.4833
2 4 14			0.508076368118	-90.865359614		40.789289897		0.3		1223.67869691		0.5221
7 1 7			0.62361819381	-90.2417414202		39.5420535094		0.3		1225.80365879		0.3505
2 0 12			0.470865851961	-89.7708755682		38.6003218055		0.3		1235.21029778		0.8079
3 5 7			0.548001914967	-89.2228736532		37.5043179756		0.3		1237.64249319		0.2309
1 5 7			0.526630354583	-88.6962432986		36.4510572664		0.3		1239.33594706		0.6035
5 1 7			0.496543228267	-88.1997000704		35.4579708099		0.3		1241.02897835		0.2609
1 3 7			0.460770626294	-87.7389294441		34.5364295573		0.3		1243.31146406		0.1893
0 2 16			0.364787740808	-87.3741417033		33.8068540757		0.3		1250.8536008		1.8687
3 1 7			0.415760263187	-86.9583814401		32.9753335493		0.3		1253.06267487		0.257
3 1 9			0.367537144433	-86.5908442957		32.2402592604		0.3		1257.37011116		0.36
3 7 1			0.236804828518	-86.3540394671		31.7666496034		0.3		1270.66598414		1.2822
6 0 2			0.358804062475	-85.9952354047		31.0490414784		0.3		1273.01070062		0.2214
4 0 6			-8.60230695612	-94.5975423608		39.6513484346		0.3		1665.35663425		5.3963
3 3 9			0.386813763201	-94.2107285976		38.8777209082		0.3		1671.74199905		0.3816
6 0 10			0.391943390084	-93.8187852075		38.093834128		0.3		1676.12870163		1.0728
5 3 1			0.191056742752	-93.6277284648		37.7117206425		0.3		1697.02742891		0.5252
1 5 1			0.226351692444	-93.4013767723		37.2590172576		0.3		1713.91479385		0.4978
1 5 9			0.28818263393	-93.1131941384		36.6826519897		0.3		1724.08464352		0.4394
6 4 2			0.36138717459	-92.7518069638		35.9598776406		0.3		1726.07412675		0.2211
3 5 1			0.160641659611	-92.5911653042		35.6385943213		0.3		1746.29112175		0.5283
2 4 8			0.348334761037	-92.2428305431		34.9419247993		0.3		1747.09623996		0.1687
0 4 20			0.236827914451	-92.0060026287		34.4682689704		0.3		1757.88171749		1.027
0 4 16			-0.654539057089	-92.6605416858		35.1228080274		0.3		1826.38601743		1.5557
3 5 9			0.223859257565	-92.4366824282		34.6750895123		0.3		1837.77974415		0.4755
0 2 14			0.294718861973	-92.1419635662		34.0856517884		0.3		1840.62519657		0.2479
1 7 5			-0.696005826523	-92.8379693928		34.7816576149		0.3		1912.99116882		1.0841
0 2 20			0.301731800279	-92.5362375925		34.1781940143		0.3		1913.9788648		0.4494
2 6 10			0.0391821616943	-92.4970554308		34.0998296909		0.3		1943.69029238		0.7069
5 1 1			0.151836316639	-92.3452191142		33.7961570577		0.3		1960.17710934		0.5346
6 0 12			0.284740058896	-92.0604790553		33.2266769399		0.3		1960.37393945		0.5892
4 0 10			0.0262107157048	-92.0342683396		33.1742555085		0.3		1990.45533051		0.6243
4 2 14			0.175947294205	-91.8583210453		32.8223609201		0.3		2002.16401612		1.2576
1 1 7			0.24077085338	-91.617550192		32.3408192133		0.3		2005.13079122		0.2012
