HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
6 0 10			0	0		0		0.3
0 0 10			-1	-1		3.43171461188e-05		0.421501090879
6 0 8			-1	-2		0.00181809909262		0.421540045351
5 5 3			-1	-3		16.2990471033		0.421162794891
6 2 10			0.5	-2.5		12.2319227033		0.42134861117
2 2 10			0.5	-2.0		9.78899580719		0.421251635129
4 0 10			0.5	-1.5		8.15749719294		0.421251645799
0 4 10			0.5	-1.0		6.99451651712		0.421313456423
6 4 0			0.5	-0.5		6.12182164017		0.421313456423
2 6 10			0.5	0.0		5.44195861962		0.421335876429
0 2 14			0.5	0.5		4.89895670711		0.421362236772
0 6 10			0.5	1.0		4.45556744828		0.421404769048
4 4 10			0.5	1.5		4.09866013354		0.421286608374
4 6 0			0.5	2.0		3.78659045578		0.421286608374
5 1 3			-1	1.0		7.9812447619		0.42110435888
0 6 8			0.5	1.5		7.45285094759		0.421133366817
1 3 9			0.5	2.0		6.98708147313		0.421137889447
2 4 10			0.5	2.5		6.60186699283		0.421011659207
4 2 10			0.5	3.0		6.24724336293		0.420924056576
2 0 14			0.5	3.5		5.93099999354		0.420995170931
4 6 2			0.5	4.0		5.6565163489		0.420971014275
2 4 2			0.5	4.5		5.41561237485		0.420993063599
4 2 2			0.5	5.0		5.18443267071		0.421010343084
4 2 6			-1	4.0		7.06155025878		0.421023472317
0 0 20			0.5	4.5		6.82797386844		0.420944926492
0 6 16			0.5	5.0		6.64422597173		0.421188128312
3 1 9			0.5	5.5		6.39499968824		0.421246630077
1 5 9			0.5	6.0		6.18685528785		0.421391223428
4 2 14			0.5	6.5		6.07024229084		0.421600734085
3 1 15			0.5	7.0		5.99465471558		0.421503278022
6 4 2			0.5	7.5		5.82700129351		0.421465725907
5 1 9			0.5	8.0		5.67426350522		0.421620809267
3 3 9			0.5	8.5		5.51291311772		0.421722500737
1 3 15			0.5	9.0		5.47316476404		0.421637616907
0 6 0			-1	8.0		5.50332523413		0.421637616907
0 2 16			0.5	8.5		5.48313397369		0.421992505389
2 4 14			0.5	9.0		5.39293017562		0.422171324931
3 3 15			0.5	9.5		5.28803406855		0.422110645368
6 0 0			0.5	10.0		5.27165032593		0.422110645368
1 7 5			-1	9.0		5.40778833703		0.421914681342
2 0 16			0.5	9.5		5.35389985383		0.422236971579
1 3 13			-1	8.5		5.38836164952		0.422237612126
0 6 2			0.5	9.0		5.36829764036		0.422143753386
1 1 9			0.5	9.5		5.25697341941		0.422012392145
2 0 10			-1	8.5		5.26100300633		0.421736056696
6 0 2			-1	7.5		5.27257627258		0.421629284831
3 5 9			0.5	8.0		5.22589724421		0.421842654155
3 3 13			0.5	8.5		5.22157764853		0.421838192192
0 2 18			0.5	9.0		5.12729295318		0.421908679132
5 3 9			0.5	9.5		5.0957768969		0.422131655177
0 6 14			0.5	10.0		5.07868545753		0.42234528551
0 2 10			-1	9.0		5.10270119677		0.42208870985
1 5 5			-1	8.0		5.5271989846		0.421849852919
0 6 18			0.5	8.5		5.43117818209		0.421875057995
1 1 13			-1	7.5		5.44861685901		0.421875288605
4 2 8			0.5	8.0		5.43565528574		0.421569385308
3 1 13			-1	7.0		5.46249875137		0.421562003318
2 4 8			0.5	7.5		5.44690545373		0.421262477558
5 1 13			-1	6.5		5.46626767934		0.421252378838
9 1 1			-1	5.5		5.52445387463		0.421241871139
0 0 18			0.5	6.0		5.48577335284		0.421486586667
4 2 12			-1	5.0		7.60921738002		0.424143105682
1 5 13			0.5	5.5		7.60805558827		0.424143224909
4 4 12			0.5	6.0		7.51270809302		0.424287608015
0 4 20			-1	5.0		7.56383858319		0.424277905045
5 5 1			-1	4.0		7.61287479695		0.424268391253
7 3 1			-1	3.0		7.65951565522		0.424259970417
3 7 1			-1	2.0		7.70600851589		0.424253286061
0 4 18			0.5	2.5		7.62576048966		0.423911537818
3 7 5			0.5	3.0		7.57034879753		0.423824906438
4 0 12			0.5	3.5		7.49766144861		0.423690436424
7 3 5			0.5	4.0		7.43730461673		0.423602629604
0 4 12			0.5	4.5		7.36769090605		0.423469833605
5 5 5			0.5	5.0		7.35561945051		0.423354549815
1 1 15			-1	4.0		7.43722755349		0.423427060403
4 2 0			-1	3.0		7.50884705789		0.423427153028
7 1 1			-1	2.0		7.59980819268		0.423427153028
2 4 0			-1	1.0		7.68045129695		0.423427153028
1 7 1			-1	0.0		7.77789508521		0.423427153028
