HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
6 0 10			0	0		0		0.3
0 0 10			-1	-1		3.43171461188e-05		0.421501090879
0 4 10			-1	-2		0.000616714201748		0.421541962731
6 2 10			-1	-3		0.00143949039785		0.421586550374
2 6 10			-1	-4		0.00152053032963		0.421561071023
0 6 10			-1	-5		0.00249543899374		0.421595992331
6 4 0			-1	-6		0.00423911607748		0.421595992331
4 6 0			-1	-7		0.00959843130128		0.421595992331
2 2 10			-1	-8		0.0148925441447		0.421500531337
4 0 10			0.5	-7.5		0.0141041175032		0.421468498065
0 2 14			0.5	-7.0		0.0132617783437		0.421485283892
6 0 8			0.5	-6.5		0.0124482209508		0.421494986787
4 6 2			-1	-7.5		0.0517994649001		0.421458982863
4 4 10			-1	-8.5		0.0623852568744		0.421336000172
1 5 7			-1	-9.5		24.4619864197		0.416670034987
2 0 14			0.5	-9.0		22.9806770888		0.416931990081
4 2 10			0.5	-8.5		21.5910721738		0.417183267446
3 1 9			0.5	-8.0		20.4256256518		0.417383086473
0 6 8			0.5	-7.5		19.3315264004		0.417481558238
6 4 2			0.5	-7.0		18.3407499037		0.417451743892
0 4 20			0.5	-6.5		17.6457042699		0.416820690238
3 3 9			0.5	-6.0		16.9591463732		0.417067876367
2 4 10			0.5	-5.5		16.2065870039		0.417236214611
4 2 2			0.5	-5.0		15.5279481696		0.417263860529
0 0 20			0.5	-4.5		14.8822045432		0.417220834698
1 3 9			0.5	-4.0		14.3270100991		0.417342548282
2 4 14			0.5	-3.5		14.0309347722		0.417700167992
2 4 2			0.5	-3.0		13.5440624063		0.417731460437
1 5 9			0.5	-2.5		13.1721553743		0.417995385307
3 1 15			0.5	-2.0		12.7692882879		0.417764060375
1 3 15			0.5	-1.5		12.3936710774		0.41752256854
4 2 14			0.5	-1.0		12.2134673928		0.417867683933
2 0 10			0.5	-0.5		11.8843500863		0.417674783859
2 0 16			0.5	0.0		11.7350360183		0.417751601705
6 0 2			0.5	0.5		11.5158707385		0.417668246442
3 3 15			0.5	1.0		11.1868529339		0.417660121047
0 2 16			0.5	1.5		11.1094597319		0.417745345411
0 2 10			0.5	2.0		10.860738043		0.417535791564
0 6 2			0.5	2.5		10.655808457		0.417464251808
5 1 9			0.5	3.0		10.4887164241		0.417692106309
6 0 0			0.5	3.5		10.3431348097		0.417692106309
1 1 9			0.5	4.0		10.0927478521		0.417721743021
0 6 0			0.5	4.5		10.0071733973		0.417721743021
3 5 9			0.5	5.0		9.92862215156		0.417987059802
9 1 1			0.5	5.5		9.90184451824		0.417987059802
0 6 18			0.5	6.0		9.69554882706		0.417987059802
7 3 1			-1	5.0		9.71069012531		0.417970547753
5 3 9			0.5	5.5		9.65917123306		0.418246166525
0 0 18			0.5	6.0		9.57603744158		0.418409650651
0 2 18			0.5	6.5		9.40795476541		0.418409650651
0 6 14			0.5	7.0		9.38637014345		0.418931860548
4 4 12			0.5	7.5		9.30640013069		0.419126430229
3 7 1			-1	6.5		9.32998649942		0.419126430229
3 3 3			-1	5.5		10.1474663221		0.418986758762
5 5 1			-1	4.5		10.153465475		0.418970049335
0 4 16			-1	3.5		10.3844099466		0.420668808636
2 2 16			-1	2.5		10.6152347399		0.422281718201
0 0 16			-1	1.5		10.7908965637		0.423458721669
7 1 1			-1	0.5		10.8535224166		0.423458721669
1 1 15			-1	-0.5		10.8956996207		0.423563616484
1 7 1			-1	-1.5		10.9688839963		0.423563616484
0 6 16			0.5	-1.0		10.7941291294		0.423666548125
5 1 1			-1	-2.0		10.8745260586		0.423666548125
3 3 13			0.5	-1.5		10.7818110942		0.423666548125
0 0 6			-1	-2.5		19.5392061022		0.423842397233
2 4 8			0.5	-2.0		19.3591483163		0.423514096703
4 2 8			0.5	-1.5		19.1716110032		0.423179913039
1 1 13			0.5	-1.0		18.9807591866		0.423179913039
1 5 13			0.5	-0.5		18.8126371615		0.423179913039
2 2 12			0.5	0.0		18.6840066193		0.422875140485
0 6 6			-1	-1.0		18.8544611833		0.422875140485
1 3 1			-1	-2.0		18.9440149914		0.422862460045
3 1 13			0.5	-1.5		18.7775691817		0.422860840592
1 5 1			0.5	-1.0		18.7420781731		0.422850201876
1 3 13			0.5	-0.5		18.5803270242		0.422850103447
4 6 6			-1	-1.5		18.7266705433		0.422850103447
6 4 6			-1	-2.5		18.8691706857		0.422887862348
5 1 13			0.5	-2.0		18.7098733943		0.422887862348
