HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
0 6 18			0.0		0.0		0.0		0.3	0.7949	98.0280769063	1.8601
0 2 18			0.0		0.0		0.0		0.2975	0.3755	76.3208597895	3.7538
2 0 10			-1.0		-1.0		2.16		0.29705	0.6169	42.9543880851	20.236
6 0 8			0.5		-0.5		1.44		0.29704	2.9234	64.163237895	5.3359
0 6 8			0.33		-0.17		1.08		0.29706	0.7694	64.1950429677	5.6946
6 4 0			0.25		0.08		0.87		0.29706	1.8287	67.0910631577	58.6803
4 6 2			0.19		0.27		0.73		0.29705	0.2349	67.657370766	5.5969
9 1 1			0.07		0.34		0.68		0.29701	0.8793	87.9915459652	19.6393
1 3 15			-0.27		0.07		0.94		0.29723	0.2862	67.3623786269	8.1809
3 1 15			-0.15		-0.08		1.1		0.29745	0.2871	67.3554895111	7.7692
5 5 5			-0.88		-0.96		8.81		0.29737	1.5862	69.0631626084	104.8873
6 0 6			0.01		-0.95		8.76		0.29956	1.0815	60.1501886982	39.9969
7 3 1			0.08		-0.87		8.13		0.29917	0.5095	71.5359286583	22.1332
6 0 2			0.07		-0.8		7.59		0.29895	0.2214	55.354768557	5.4487
6 4 2			0.08		-0.72		7.05		0.29895	0.2211	67.6401768609	4.8049
0 6 2			0.06		-0.67		6.68		0.29878	0.2356	55.3895592761	6.1752
0 2 4			-0.43		-1.1		11.81		0.2979	1.326	23.4223631322	110.0283
3 3 9			0.02		-1.08		11.52		0.29832	0.3816	52.4524123761	12.0632
4 6 0			0.06		-1.02		10.89		0.29832	0.7863	67.1083315067	59.4729
4 4 0			-0.6		-1.62		27.48		0.29832	4.9852	51.3853572345	648.027
3 7 1			0.05		-1.57		26.16		0.29817	1.2822	71.5694631273	22.2453
0 0 16			0.06		-1.51		24.58		0.31499	1.3342	64.286058028	116.6634
2 2 16			0.05		-1.46		23.52		0.31519	1.1693	70.1293332912	108.6018
3 5 9			0.04		-1.42		22.51		0.31533	0.4755	65.0802252419	19.5165
0 2 10			0.04		-1.38		21.59		0.31517	0.4317	42.9590557724	21.0204
4 2 6			0.04		-1.34		20.8		0.31531	1.6049	46.7233273538	62.1975
2 2 0			-0.54		-1.88		44.99		0.31531	11.1953	25.0390113278	1035.9387
4 6 6			0.03		-1.84		43.48		0.31501	1.1903	71.9781772466	41.9784
2 4 14			0.03		-1.81		42.08		0.3153	0.5221	70.6383718296	19.4111
2 0 14			0.03		-1.78		40.71		0.31489	0.2634	58.6945218607	7.3942
4 2 2			0.03		-1.75		39.53		0.31485	0.457	40.8620305525	12.2524
5 3 9			0.03		-1.71		38.28		0.31504	0.4833	65.0662013285	20.8409
0 0 2			-0.03		-1.75		39.62		0.31506	1.161	7.62646333295	98.931
5 3 3			0.01		-1.74		39.42		0.31516	0.9351	54.4936931553	89.9375
5 1 1			0.03		-1.72		38.45		0.31513	0.5346	46.1701152	26.7419
5 5 1			0.03		-1.69		37.41		0.31509	0.5073	65.769247456	23.9531
1 5 9			0.03		-1.66		36.38		0.31497	0.4394	58.984264935	17.7365
6 4 4			0.01		-1.65		36.06		0.31494	0.6669	69.2748711385	33.991
0 0 10			0.02		-1.63		35.28		0.31554	0.8316	38.8438017949	41.7013
