HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
3 3 7			0.0		0.0		0.0		0.3	0.1558	47.1418707618	3.5073
6 2 10			0.0		0.0		14.21		0.33049	0.7103	71.9901825081	43.9921
6 0 8			3.51		3.51		7.18		0.33015	2.9234	64.163237895	5.3359
4 6 0			1.19		4.7		4.8		0.33015	0.7863	67.1083315067	59.4729
7 1 7			0.43		5.14		3.93		0.33148	0.3505	72.2660298289	5.0526
4 0 14			-6.9		-1.76		10.84		0.35845	1.986	67.7459682929	124.3248
0 6 8			0.88		-0.88		9.07		0.3579	0.7694	64.1950429677	5.6946
2 2 2			-11.14		-12.02		20.21		0.35893	1.1162	26.2109248846	125.5642
6 4 0			1.26		-10.76		17.69		0.35893	1.8287	67.0910631577	58.6803
4 6 2			0.83		-9.93		16.03		0.35893	0.2349	67.657370766	5.5969
6 4 2			0.69		-9.24		14.65		0.35894	0.2211	67.6401768609	4.8049
0 6 2			0.56		-8.68		13.54		0.35909	0.2356	55.3895592761	6.1752
2 0 14			0.55		-8.13		12.44		0.35937	0.2634	58.6945218607	7.3942
0 2 14			0.45		-7.68		11.54		0.35992	0.2479	58.6982494177	6.3292
6 0 2			0.35		-7.34		10.85		0.36009	0.2214	55.354768557	5.4487
1 7 7			0.28		-7.06		10.29		0.36019	0.4353	72.3061031614	6.1143
3 3 1			-0.2		-7.26		10.49		0.35989	0.5106	38.1558496662	33.1617
1 3 9			0.29		-6.97		9.9		0.35895	0.2622	45.3040218183	7.1674
3 5 7			0.22		-6.75		9.47		0.35901	0.2309	60.5203777188	5.6046
5 3 7			0.2		-6.55		9.07		0.35906	0.2523	60.5057581853	5.4388
5 1 7			0.19		-6.36		8.69		0.3591	0.2609	54.1000446603	4.252
1 5 7			0.17		-6.18		8.34		0.35915	0.6035	54.1236034243	4.2528
2 4 8			0.17		-6.02		8.0		0.35809	0.1687	51.4325245866	2.4593
4 2 8			0.16		-5.85		7.68		0.35747	0.7605	51.4203212226	2.5419
3 3 13			0.12		-5.73		7.43		0.35855	0.5636	65.4922780779	9.1158
0 6 16			0.11		-5.62		7.21		0.35977	0.4825	89.3859051251	7.6515
7 3 1			0.02		-5.6		7.17		0.35966	0.5095	71.5359286583	22.1332
0 6 6			0.09		-5.5		6.98		0.35901	1.0147	60.183190367	40.9583
4 2 6			0.02		-5.48		6.93		0.35776	1.6049	46.7233273538	62.1975
6 0 6			0.1		-5.38		6.73		0.35712	1.0815	60.1501886982	39.9969
3 1 13			0.05		-5.33		6.62		0.35843	0.3869	59.4126405656	11.7895
1 3 13			0.07		-5.26		6.49		0.35942	0.3907	59.4200243294	11.5335
1 1 13			0.08		-5.18		6.34		0.3601	0.3722	52.9310122384	10.9703
5 1 13			0.08		-5.11		6.18		0.36057	0.4567	71.2764535317	11.3258
1 5 13			0.07		-5.04		6.05		0.361	1.1973	71.2966048402	12.6128
9 1 1			0.01		-5.02		6.02		0.36096	0.8793	87.9915459652	19.6393
0 6 10			0.02		-5.0		5.97		0.36086	0.8527	69.1637693973	8.5049
4 2 10			-0.0		-5.0		5.97		0.36074	1.1102	57.0442200735	11.3144
6 0 0			0.02		-4.98		5.94		0.36074	0.7256	54.7363985401	55.434
5 3 9			-0.05		-5.04		5.99		0.36016	0.4833	65.0662013285	20.8409
6 0 10			0.02		-5.02		5.95		0.35999	1.0728	69.1331306246	8.9056
4 2 14			0.06		-4.96		5.83		0.35984	1.2576	70.6282605877	19.9713
2 4 14			0.06		-4.89		5.7		0.3597	0.5221	70.6383718296	19.4111
0 2 16			0.02		-4.87		5.66		0.36051	1.8687	67.2407114996	13.8307
2 0 16			0.04		-4.83		5.57		0.361	0.5935	67.2372591268	11.8907
1 1 15			-0.11		-4.94		5.69		0.36125	0.656	61.3839959686	20.6242
2 6 6			-3.55		-8.49		9.24		0.35987	5.383	63.2392339525	346.2148
3 1 7			0.08		-8.41		9.07		0.35987	0.257	39.2655360855	5.205
2 4 6			0.02		-8.4		9.04		0.35916	0.785	46.7364348384	64.2552
5 5 1			0.03		-8.36		8.98		0.35906	0.5073	65.769247456	23.9531
3 7 1			0.03		-8.34		8.93		0.35895	1.2822	71.5694631273	22.2453
0 6 0			0.02		-8.31		8.88		0.35895	1.4277	54.7714555341	59.4019
2 4 10			0.03		-8.29		8.82		0.35851	0.607	57.0555982332	12.0937
4 2 2			0.01		-8.27		8.79		0.35853	0.457	40.8620305525	12.2524
3 5 9			0.1		-8.17		8.59		0.35102	0.4755	65.0802252419	19.5165
2 4 2			0.0		-8.17		8.58		0.35102	0.3828	40.8766170199	13.2501
0 4 20			-0.15		-8.32		8.74		0.36084	1.027	94.1654323607	18.6345
0 0 20			-0.22		-8.54		8.96		0.36257	0.4542	83.3712939521	4.3689
7 1 1			-0.03		-8.56		8.98		0.36257	0.5207	65.7483230412	25.2044
