HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
3 3 7			0.0		0.0		0.0		0.3	0.1558	47.1418707618	3.5073
6 2 10			0.0		0.0		14.21		0.33049	0.7103	71.9901825081	43.9921
6 0 8			3.51		3.51		7.18		0.33015	2.9234	64.163237895	5.3359
4 6 0			1.19		4.7		4.8		0.33015	0.7863	67.1083315067	59.4729
7 1 7			0.43		5.14		3.93		0.33148	0.3505	72.2660298289	5.0526
0 6 8			0.35		5.49		3.23		0.33108	0.7694	64.1950429677	5.6946
6 4 0			0.27		5.76		2.7		0.33109	1.8287	67.0910631577	58.6803
2 4 14			-0.57		5.19		3.26		0.32966	0.5221	70.6383718296	19.4111
4 6 2			0.11		5.3		3.05		0.32958	0.2349	67.657370766	5.5969
6 4 2			0.11		5.41		2.83		0.32951	0.2211	67.6401768609	4.8049
0 6 2			-0.02		5.39		2.85		0.32947	0.2356	55.3895592761	6.1752
2 0 14			0.1		5.49		2.65		0.33014	0.2634	58.6945218607	7.3942
0 2 14			0.08		5.56		2.5		0.33078	0.2479	58.6982494177	6.3292
3 3 1			-0.57		4.99		3.07		0.33069	0.5106	38.1558496662	33.1617
6 0 2			0.02		5.01		3.04		0.33067	0.2214	55.354768557	5.4487
1 7 7			0.08		5.09		2.87		0.33096	0.4353	72.3061031614	6.1143
3 5 7			0.05		5.14		2.77		0.33136	0.2309	60.5203777188	5.6046
5 3 7			0.05		5.19		2.68		0.33171	0.2523	60.5057581853	5.4388
5 1 7			0.04		5.23		2.6		0.33209	0.2609	54.1000446603	4.252
1 5 7			0.04		5.27		2.53		0.33242	0.6035	54.1236034243	4.2528
2 4 8			0.04		5.3		2.45		0.33272	0.1687	51.4325245866	2.4593
4 2 8			0.04		5.34		2.37		0.33298	0.7605	51.4203212226	2.5419
0 6 6			0.01		5.36		2.35		0.33298	1.0147	60.183190367	40.9583
0 6 16			-0.08		5.28		2.42		0.33298	0.4825	89.3859051251	7.6515
3 3 13			0.03		5.31		2.36		0.33264	0.5636	65.4922780779	9.1158
7 3 1			-0.06		5.25		2.42		0.33259	0.5095	71.5359286583	22.1332
4 2 6			0.05		5.3		2.33		0.33259	1.6049	46.7233273538	62.1975
6 0 6			0.0		5.3		2.32		0.33257	1.0815	60.1501886982	39.9969
3 1 13			0.01		5.31		2.31		0.33217	0.3869	59.4126405656	11.7895
1 3 13			0.01		5.32		2.28		0.33183	0.3907	59.4200243294	11.5335
1 1 13			0.02		5.34		2.24		0.33156	0.3722	52.9310122384	10.9703
5 1 13			0.02		5.36		2.19		0.33134	0.4567	71.2764535317	11.3258
1 5 13			0.01		5.38		2.16		0.33109	1.1973	71.2966048402	12.6128
9 1 1			-0.01		5.37		2.18		0.33107	0.8793	87.9915459652	19.6393
0 6 10			-0.05		5.31		2.23		0.33097	0.8527	69.1637693973	8.5049
1 1 15			0.01		5.33		2.2		0.33087	0.656	61.3839959686	20.6242
2 2 10			-0.22		5.1		2.43		0.33043	0.6429	46.7739448495	44.8949
6 0 10			-0.04		5.06		2.47		0.33032	1.0728	69.1331306246	8.9056
0 2 8			-0.54		4.52		3.01		0.33158	0.1155	35.7619852008	1.7384
