HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
4 0 3			0.0		0.0		0.0		0.5	0.29	62.1413926063	0.0
2 0 1			0.0		0.0		0.0		0.5	0.15	29.01034049	0.0
3 0 0			0.97		0.97		0.0		0.5	0.45	42.9814560157	0.0
3 0 2			-0.65		0.32		0.0		0.5	0.46	45.0164041053	0.0
1 0 0			-0.18		0.14		0.0		0.5	0.0	14.0285801003	0.0
1 0 8			-0.91		-0.77		0.0		0.5	0.24	54.8685935926	0.0
0 0 3			-0.18		-0.95		0.0		0.5	0.03	19.1797885945	0.0
3 0 6			0.07		-0.88		0.0		0.5	0.11	59.366558438	0.0
3 0 4			-0.54		-1.42		0.0		0.5	0.64	50.7360354343	0.0
1 0 4			-0.09		-1.51		0.0		0.5	0.08	29.3672081998	0.0
0 0 7			-0.8		-2.31		0.0		0.5	0.2	45.7499157105	0.0
4 0 1			-0.02		-2.33		0.0		0.5	0.27	58.8934376912	0.0
1 -1 2			-1.0		-3.33		0.0		0.45207	0.39	32.1995090242	11.6912
2 0 3			0.08		-3.24		0.0		0.45207	0.09	34.3920319457	0.0
2 0 7			0.08		-3.17		0.0		0.45207	4.16	54.6555056564	0.0
4 0 5			0.07		-3.09		0.0		0.45207	0.26	68.3700248267	0.0
3 0 8			0.07		-3.03		0.0		0.45207	0.3	70.3147352648	0.0
2 0 5			0.06		-2.97		0.0		0.45207	5.26	43.4052500519	0.0
1 0 6			0.06		-2.91		0.0		0.45207	0.25	41.5701214249	0.0
-1 -1 2			-1.0		-3.91		0.0		0.45207	0.13	32.1995090242	11.6912
3 1 0			-1.0		-4.91		0.0		0.45207	0.86	50.7823995615	0.002
3 0 7			-0.94		-5.85		0.0		0.44812	0.18	64.5726747292	2.8781
