HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
4 1 5			0.0		0.0		0.0		0.4	1.53	74.3771604481	7.6693
2 0 5			0.0		0.0		0.0		0.43827	5.26	43.4052500519	0.0
2 0 1			1.0		1.0		0.0		0.43827	0.15	29.01034049	0.0
0 0 4			-1.0		0.0		0.02		0.43168	0.08	25.6679215219	1.7476
3 0 4			0.33		0.33		0.01		0.43168	0.64	50.7360354343	0.0
0 0 6			0.15		0.49		0.01		0.43045	0.27	38.9249808314	6.3028
2 2 5			-0.91		-0.43		0.12		0.43416	0.26	70.7747179536	2.8196
4 0 1			0.17		-0.26		0.1		0.43416	0.27	58.8934376912	0.0
4 0 3			0.14		-0.12		0.09		0.43416	0.29	62.1413926063	0.0
0 0 3			0.13		0.01		0.08		0.43416	0.03	19.1797885945	0.0
4 0 5			0.11		0.12		0.07		0.43416	0.26	68.3700248267	0.0
3 0 2			0.1		0.22		0.06		0.43416	0.46	45.0164041053	0.0
4 0 6			0.04		0.26		0.06		0.43223	0.38	72.4962488704	6.3028
2 0 3			0.08		0.34		0.06		0.43223	0.09	34.3920319457	0.0
1 1 7			0.08		0.42		0.05		0.43224	0.15	55.34320722	1.1017
3 2 4			0.07		0.49		0.05		0.43232	0.0	76.369138646	3.3351
3 0 6			0.07		0.56		0.05		0.43232	0.11	59.366558438	0.0
3 1 3			-0.49		0.07		0.09		0.43121	0.4	54.7770496801	12.6586
2 0 7			0.06		0.12		0.09		0.43121	4.16	54.6555056564	0.0
1 0 8			0.06		0.18		0.08		0.4312	0.24	54.8685935926	0.0
1 0 0			0.05		0.23		0.08		0.4312	0.0	14.0285801003	0.0
0 0 7			0.05		0.28		0.07		0.4312	0.2	45.7499157105	0.0
1 0 4			0.05		0.33		0.07		0.4312	0.08	29.3672081998	0.0
3 0 0			0.05		0.38		0.07		0.4312	0.45	42.9814560157	0.0
1 0 6			0.04		0.42		0.07		0.4312	0.25	41.5701214249	0.0
3 0 8			0.04		0.46		0.06		0.4312	0.3	70.3147352648	0.0
3 1 0			0.04		0.5		0.06		0.4312	0.86	50.7823995615	0.002
4 1 0			-0.1		0.4		0.07		0.4312	0.2	64.9447604845	0.0084
3 1 1			-0.22		0.18		0.09		0.43144	0.22	51.2370468789	1.4731
2 0 2			-0.24		-0.07		0.11		0.43065	0.1	31.1263267788	5.5981
