HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
6 4 0			0.0		0.0		0.0		0.09043	1.8287	67.0910631577	58.6803
3 5 7			0.0		0.0		0.01		0.09244	0.2309	60.5203777188	5.6046
3 3 3			-1.0		-1.0		16.75		0.04582	0.8081	39.7679129272	70.9373
6 4 2			0.16		-0.84		14.42		0.04843	0.2211	67.6401768609	4.8049
5 5 7			0.32		-0.52		10.95		0.05086	0.6639	72.2860687267	4.3062
4 6 0			0.25		-0.27		8.76		0.05086	0.7863	67.1083315067	59.4729
0 2 16			0.2		-0.07		7.32		0.05177	1.8687	67.2407114996	13.8307
0 2 0			-0.44		-0.51		13.06		0.05177	1.4407	17.6394681947	177.2483
3 1 11			-0.69		-1.2		41.88		0.05467	2.3814	52.0481274199	292.2152
2 0 14			0.11		-1.09		37.65		0.05368	0.2634	58.6945218607	7.3942
3 3 15			0.11		-0.98		34.07		0.05057	0.3402	73.0835579415	3.8877
5 3 7			0.1		-0.88		30.97		0.05057	0.2523	60.5057581853	5.4388
1 3 7			0.09		-0.79		28.4		0.05063	0.1893	39.2755843192	5.3372
1 1 17			-0.13		-0.92		32.46		0.05349	2.447	70.2810461715	248.4175
3 1 15			0.08		-0.84		30.2		0.05314	0.2871	67.3554895111	7.7692
6 2 2			-0.01		-0.85		30.36		0.05301	3.3001	58.5687226088	135.1206
0 2 4			-0.11		-0.96		34.1		0.05292	1.326	23.4223631322	110.0283
1 3 15			0.06		-0.9		32.11		0.05276	0.2862	67.3623786269	8.1809
2 4 10			0.05		-0.85		30.59		0.05273	0.607	57.0555982332	12.0937
0 6 8			0.05		-0.79		29.02		0.05266	0.7694	64.1950429677	5.6946
6 0 8			0.05		-0.74		27.62		0.05257	2.9234	64.163237895	5.3359
4 6 2			0.04		-0.7		26.58		0.05266	0.2349	67.657370766	5.5969
0 2 14			0.04		-0.66		25.49		0.05252	0.2479	58.6982494177	6.3292
0 6 10			0.04		-0.62		24.5		0.05249	0.8527	69.1637693973	8.5049
4 2 10			0.04		-0.58		23.65		0.05247	1.1102	57.0442200735	11.3144
4 2 2			0.04		-0.54		22.74		0.05249	0.457	40.8620305525	12.2524
6 0 10			0.03		-0.51		21.97		0.05246	1.0728	69.1331306246	8.9056
1 7 7			0.04		-0.47		21.18		0.05242	0.4353	72.3061031614	6.1143
2 6 8			-0.21		-0.68		26.92		0.05221	4.3291	67.1483383839	218.3417
2 4 14			0.02		-0.67		26.44		0.05217	0.5221	70.6383718296	19.4111
6 0 0			0.03		-0.64		25.71		0.05217	0.7256	54.7363985401	55.434
