HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
4 4 12			0.0		0.0		0.0		0.3	1.9475	72.2035773977	130.2426
2 4 6			0.0		0.0		0.46		0.34416	0.785	46.7364348384	64.2552
4 6 0			10.18		10.18		0.25		0.34416	0.7863	67.1083315067	59.4729
1 5 13			2.4		12.57		2.67		0.344	1.1973	71.2966048402	12.6128
2 4 8			3.5		16.07		2.22		0.3437	0.1687	51.4325245866	2.4593
1 3 7			3.74		19.81		1.89		0.3429	0.1893	39.2755843192	5.3372
3 1 7			3.98		23.79		1.65		0.34187	0.257	39.2655360855	5.205
4 6 2			3.76		27.55		1.74		0.3413	0.2349	67.657370766	5.5969
5 5 1			3.42		30.96		2.03		0.33498	0.5073	65.769247456	23.9531
2 4 2			2.9		33.87		2.65		0.33428	0.3828	40.8766170199	13.2501
3 1 13			3.12		36.99		2.59		0.33166	0.3869	59.4126405656	11.7895
4 4 8			0.23		37.22		15.32		0.35395	3.9407	61.1479986878	218.5721
9 1 1			1.43		38.64		14.42		0.3536	0.8793	87.9915459652	19.6393
0 6 8			1.51		40.15		13.32		0.35426	0.7694	64.1950429677	5.6946
3 7 1			1.47		41.62		12.79		0.35393	1.2822	71.5694631273	22.2453
0 6 14			1.53		43.15		12.08		0.35493	0.9096	81.7552219026	27.2955
6 4 6			1.57		44.71		11.43		0.3563	0.9247	71.9614498967	41.9809
1 3 15			1.56		46.28		11.02		0.35591	0.2862	67.3623786269	8.1809
2 6 10			1.36		47.64		11.76		0.35886	0.7069	72.0169435829	44.7171
0 6 12			1.58		49.22		11.14		0.35894	0.3425	75.0250979777	1.887
0 2 2			1.35		50.57		11.91		0.35879	0.4614	19.2417464495	36.8131
2 2 10			1.35		51.91		12.46		0.3607	0.6429	46.7739448495	44.8949
6 0 12			1.52		53.44		11.89		0.3607	0.5892	74.995462768	0.9301
1 1 9			1.55		54.99		11.38		0.36056	0.2216	37.1193146943	1.1702
0 6 18			1.57		56.56		10.93		0.36056	0.7949	98.0280769063	1.8601
0 0 16			1.51		58.07		10.94		0.3642	1.3342	64.286058028	116.6634
1 5 3			1.4		59.47		11.49		0.36393	0.9511	47.585042181	85.8034
4 2 12			1.55		61.02		11.13		0.36376	0.2244	63.468523569	4.7972
0 6 6			1.55		62.57		10.9		0.36324	1.0147	60.183190367	40.9583
4 4 4			1.24		63.81		12.3		0.36308	0.8476	53.9354251327	76.9211
3 5 1			1.42		65.23		12.34		0.36299	0.5283	53.2544885252	31.9012
0 0 4			1.25		66.48		13.29		0.36289	0.8482	15.2869714585	59.1035
